id,alpha,beta,gamma,H,theta,expected_loss,unexpected_loss1,unexpected_loss2
404,0.022367257978037063,0.13700857060077354,0.001,0.001,0.034068744429358075,1023949791.095294,1439904949.5739312,1668804084.7292995
405,0.001,0.001,0.001,0.03680384172153195,0.1680536365939685,1026597427.3999552,1433397240.1764288,1722409605.658954
406,0.0006007903685663826,1.3137550487872502,0.0076189530369628255,0.001,0.18684118945884187,1038096849.4513829,1474203905.0624962,1691070069.6265028
407,0.017970390265877413,2.492816551728156,0.0023368647400044485,0.3071497347320922,0.001,1183198747.258001,2688664077.9326167,3919416019.79163
408,0.006059652799852672,0.5939499808407054,0.002142981009105217,0.398677921496091,0.003985030708122922,1070298789.2332237,1982699276.3560016,2737634441.994745
409,0.013090194093143225,1.8968430667264928,0.001,0.7190147454068425,0.15680482859922512,1428522854.2007854,4563488177.517721,6184920599.572203
410,0.01913538930690136,2.790615090244822,0.010779821486980753,0.24675889307703816,0.10246268426999511,1113340895.2305875,2517763194.9690475,3804442329.7499776
411,0.014048724388755342,3.65045799226744,0.001,0.7002184106640298,0.001,1875351975.9742765,5880502718.391809,6721230460.006309
412,0.030640237741510024,3.1734113639272143,0.001,0.013446527014465637,0.04511225977907671,1032374447.9174353,1435008336.4989827,1780034506.5752332
413,0.04668088281382757,3.324250709565311,0.010634204408398337,0.1566605508330595,0.2575899067678086,1074686425.0272336,1876725735.7584753,2758661969.0896196
414,0.009929409278491317,2.6812385957701803,0.005444490038347311,0.8882384748747774,0.12530774957206486,1828531667.341189,5594511748.830077,6675752449.712585
415,0.001,0.001,0.004381542686329631,0.6954992666259088,0.001,1078478106.7740712,2095602790.4584084,2962235170.789345
416,0.001,1.0690641933345226,0.003752281009127687,0.8380629754525071,0.2839153584649692,1385778107.6222298,4060832918.603965,5222792139.805772
417,0.0033231646390602665,3.650481923831392,0.01062829500438365,0.001,0.06678248110097845,1019883261.5682015,1382805030.4446845,1580381776.5086346
418,0.029042678419892505,6.011670407049995,0.011680172699627468,0.2131755742328276,0.22588157631102065,1308888501.4637532,3584507546.5104976,5038559485.501068
419,0.001,0.001,0.001,0.573036103091638,0.002088376873802672,1081048622.9139936,1966486946.0087202,2869511927.3741536
420,0.06069674039309697,2.563110071840083,0.0032780814934396064,0.2026436106464074,0.17307269033787934,1074013724.1044824,1916110056.601558,2643186950.3576565
421,0.009882097945104447,2.0715398259756865,0.0032163508488265444,0.001,0.001,1007846287.1379324,1372537675.9417427,1634770395.9044886
422,0.001,0.986450041548097,0.003604396637116824,0.3018967779594556,0.06421498058982864,1084769236.6323514,2028808966.3997097,2775406681.419205
423,0.0042227539832449465,0.001,0.009999333294413649,0.30837633863038283,0.09148268224983759,1027671792.1057439,1672739848.3008583,1949096038.0562997
424,0.001,1.4101900516209986,0.0125191731223946,0.47859626528326127,0.001,1222380043.2878954,3125945579.9371986,4649349987.713633
425,0.044545374746359376,3.727915007246353,0.01170923021620978,0.40311687348420105,0.09743864127954173,1371548450.0957065,4052901399.330505,5198253729.895904
426,0.025229050149875882,2.27103758141851,0.009993677737385869,0.001,0.30266533022381603,1030969332.4548641,1415404039.7617083,1619213322.2081652
427,0.001,4.310911755396971,0.0051233448892125145,0.42566830071336187,0.16293342952890882,1671885565.3607414,5259183072.860622,6294365407.892349
428,0.02839806675891612,1.160525351582881,0.00783407176759465,0.15678337059831693,0.014368548682559185,1035858729.6017165,1573041426.5677328,1977021237.5379295
429,0.001,4.219840245847079,0.00758764568090611,0.2716821016932684,0.001,1252921422.0022757,3727654999.243838,5251955820.427961
430,0.013799396608176535,1.289045550822313,0.005484167470481297,0.32296836923702343,0.001,1107793254.8655746,2221927519.4112105,3233756491.5402613
431,0.04108241262556323,0.8755985944852746,0.012134976733819657,0.9056535207434748,0.04799942658981347,1257501398.0586197,3174779770.0286617,4943127603.212791
432,0.016441909106969216,0.0005653661004147992,0.0075226418621054504,0.026612214384615585,0.05107220767622428,1027456166.3871508,1421630631.3696125,1636948134.6114442
433,0.014630267099010375,0.12721797714393346,0.001,0.4838744888319783,0.06460793867700518,1042823857.8553361,1892938538.0708647,2531341889.743189
434,0.022673332330665832,1.232576569597816,0.0027563787084113715,0.001,0.10606203970160062,1023976874.993614,1431682220.7715726,1630914106.6644459
435,0.008674606432133225,0.5423863266896939,0.001,0.7882621753114256,0.12868271892464642,1227806069.4266908,3358013807.7151012,4569982935.369867
436,0.008030361290098176,0.822510558498845,0.005181373718438108,0.33719027402965007,0.16884470888607916,1080194642.0465016,2055738860.6256063,2954889695.815847
437,0.04778245836529177,4.721753925552977,0.005133563889501198,0.34301223392453734,0.028539238418889362,1384282723.05493,3953890663.8850746,5395117057.324869
438,0.03055587037288606,2.2463578307849144,0.007931433849885162,0.001,0.001,1030713899.8460512,1454520726.3866007,1618758923.2278814
439,0.037120516250839314,3.307050041575294,0.01099686583142177,0.001,0.19231143148006452,1028693562.5832045,1395766767.951133,1705615420.446887
440,0.022618420847498842,0.001,0.0031464847903784022,0.4863526594197761,0.14614568476273468,1055254678.3462747,1903055722.110639,2449917518.0857987
441,0.015970125569470434,2.24238519772017,0.009025036996382288,0.044254317128722465,0.001,1023820732.3639818,1447640835.6874359,1689320518.6178415
442,0.03699221932392182,1.8372159660196477,0.013103219166001417,0.06521360963843151,0.09625212466911923,1015322175.0169036,1434046962.5948222,1672439962.044076
443,0.021797864081790092,1.8669169496126568,0.0030335716560396116,0.001,0.22066793129184492,1030791267.1381984,1431955087.3757937,1669761349.1276162
444,0.014128038675210956,1.1777697156184348,0.0021665681999593228,0.44715238676986996,0.08969845169827083,1139552015.8624613,2497295130.7638907,3651243790.9097185
445,0.00928372175796248,1.026297542072502,0.008124229533817402,0.31165562663747687,0.025095105008986762,1065021513.0881337,1998987773.9564517,2697616667.1492696
446,0.008406303306046463,3.3399357709327235,0.007184456948206902,0.005763776842395374,0.001,1022768480.0965873,1432145700.009951,1645631357.1392493
447,0.01775395688382966,0.0955384313516301,0.008390079188429173,0.23945016950549536,0.0006799987967085336,1037482070.3874716,1586627028.5354307,1826014315.9916553
448,0.00817189604651128,3.1433195279730635,0.00472470256547961,0.18542325846333457,0.001,1084434469.1270502,2159443179.455761,3144545594.4613857
449,0.04689891978493095,0.5842579745170284,0.00087001595626274,0.45533894806973907,0.010118812823077208,1091371528.0234556,2133982076.5643644,2952717438.2338696
450,0.02699583250957172,1.9080476071869565,0.004762656671698396,0.2201357873615492,0.034622525243638944,1057176254.7058821,1881555128.6421466,2628667879.8565507
451,0.001,0.001,0.001,0.001,0.001,1024065321.5537739,1450771690.9668713,1641911667.9280841
452,0.026693325890108293,3.0633101546058397,0.0038018335812308557,0.2932271202107311,0.17779358142324764,1238741106.7062814,3332626017.3661346,4637358429.169258
453,0.08552015411604869,3.4311117927127674,0.009233335095623157,0.07421472797643952,0.027974893169842516,1033866684.3685699,1481216867.4896202,1779242240.996345
454,0.04488630849818767,2.1872188182071204,0.001,0.6797275136439513,0.10698793786881088,1465029273.42159,4837583217.587731,5958240930.177171
455,0.00842918606464401,1.6436028707255184,0.003100436220295285,0.1156516821696876,0.24256410349863392,1046084982.0476378,1602407583.6743138,1962676094.028255
456,0.040558291512678604,0.8359472402684913,0.001,0.4850782759994343,0.2096628076104903,1138836039.1615472,2371380350.675372,3731260814.263727
457,0.03919675999328849,4.415678876766902,0.008472489449236235,0.40465992995737415,0.09735774231834374,1660771059.09848,4763417636.937376,6183147616.797099
458,0.030506495492999317,0.9952688889632694,0.008545943698446593,0.4283635355596676,0.14721707460338518,1111076091.42543,2343365097.0249352,3426756748.8402967
459,0.001,1.2106386235907414,0.001,0.7030027131977018,0.013106075676271006,1272728946.771842,3646049612.9206905,5180252925.233792
460,0.01654474954876371,0.8440778898772611,0.012103168929735786,0.24903116130106756,0.09725515327900072,1082199649.7721565,1843808732.2871037,2465209424.70207
461,0.001,1.7292513306673984,0.0026294898584388947,0.4665343001066484,0.001,1269931600.5516305,3458309981.0693955,5030935064.642513
462,0.010535008507611562,2.6793701674059602,0.002367007269135916,0.14679115746558805,0.3057655074730282,1062547979.679459,1862132248.3762157,2286344353.7174354
463,0.023784805468570293,2.1745884309562387,0.0044297519415287595,0.6378826253918903,0.11242297284701315,1474193035.968852,4652199063.868045,6137000984.30633
464,0.001,2.1842912844955484,0.00019725981092028923,0.14869795496673405,0.08912880578502622,1050592292.2739198,1737447041.8465505,2346144782.6894255
465,0.001,0.44891776705164244,0.011055351684094088,0.2895916081405213,0.022134220966434706,1058723437.1993706,1786469012.820801,2336945297.190472
466,0.017503788586836086,1.9760306521196815,0.01048816664439614,0.00952482242151248,0.1635733922083612,1032353976.9162751,1405244339.655491,1634420350.0410867
467,0.030090309734141278,1.843850401711768,0.001,0.04781855162812326,0.14677263972079369,1029820850.7874365,1488599701.920384,1773601747.3178194
468,0.016040237799174382,1.9403820242207406,0.0041727418277838135,0.19931181208316961,0.18599174750417452,1070696525.146778,1874564664.7553182,2644839619.176614
469,0.001,2.4516689584309406,0.001,0.26923811167478595,0.13568579011512646,1144687660.1177711,2701145621.1855965,4077224335.896074
470,0.030997876683347293,4.155304281217635,0.0036235452768327023,0.20649649349882548,0.16379206243705355,1172731054.1463377,2579995473.973179,3928315881.3328476
471,0.009562093520573888,4.0219539801352004,0.0011480092177658181,0.006206291049759838,0.001,1027901992.9963909,1438404531.7042356,1698102768.5817251
472,0.021985264717699123,3.554945741453245,0.001,0.21055420822764798,0.2332082612458064,1164272238.5035903,2614751699.539428,3695796893.6138206
473,0.008885863432305147,0.001,0.001,0.2093787523991803,0.1270778441148777,1039208845.6009537,1537956849.09096,1809275878.1593397
474,0.009310169920486493,3.982458118177205,0.007506213224409173,0.8205298540012766,0.04378266271038386,2063398822.9378603,6250759314.549539,6980201171.877235
475,0.043734971200524164,3.069968543818715,0.011560104825333983,0.3608139979053742,0.17933237472370736,1243222446.5735464,3265700551.267978,5063076063.954542
476,0.03189631607704751,0.001,0.001,0.7034120114123045,0.17014699453442056,1102994296.667898,2185257308.3596053,3051590649.568138
477,0.01156197098280382,1.4512150589596329,0.001,0.7237890728799311,0.08230897501876133,1329939241.489262,4041789055.9689856,5517181380.729416
478,0.001,1.9109576564765611,0.005563024928925791,0.11071127413522502,0.001,1032806604.1507767,1612238178.740315,1937212233.823276
479,0.02116393675923381,3.686015665775254,0.00680088458005296,0.45208568250901043,0.046672751277842164,1541421123.3471103,5029908364.866636,6083325139.769226
480,0.02200458575600855,0.8799432432238522,0.009495893675185513,0.6601662730249256,0.2851714061405245,1226244014.7443402,3159676861.417568,4496398320.645613
481,0.006501467914703036,3.045175999515826,0.0040269320342847465,0.37545404003361044,0.21713952485441326,1328878070.3386,3961644703.5585637,5195750305.140226
482,0.0115304662632413,2.6540564160091478,0.0004803824744352911,0.001,0.0036863216534517296,1016778275.5035805,1409405677.3365738,1631198301.0950572
483,0.04841207562598686,6.060423373311707,0.006444958657970573,0.16440465287334954,0.08047527418940743,1140727787.793496,2280932409.2741394,3442786901.7025833
484,0.02230535246510141,4.795646195840015,0.00755348462777182,0.5582931673397656,0.004032869437056996,1958882703.9242182,5943070144.403875,6752309159.952442
485,0.001,0.2882231815839589,0.012599673204823667,0.29382104348792554,0.030768009251557357,1058349161.6923612,1746990332.1986918,2410788734.1858387
486,0.012823691457876985,1.485212851337093,0.002514629968603788,0.4794372740252568,0.09171597380634695,1212717118.734539,3219117719.2740545,4600575387.882246
487,0.019382979520423515,0.001,0.007543730944158755,0.04717137276598177,0.001,1015614011.3858395,1385816593.405397,1626022486.1534142
488,0.05022417990847346,4.332909929590375,0.008671817721001548,0.06105060770804277,0.056823102062863576,1023150919.6168771,1479314653.8464093,1739054564.1410298
489,0.001,1.4053175928700854,0.0027980536982396853,0.2539209700925469,0.21793685247735906,1077641013.0857503,1985437946.1310682,2702336890.8181973
490,0.009101807251623252,0.6516600673750146,0.011571613909403082,0.12102204525141358,0.001,1047823131.6840416,1553669278.9611075,1808506586.236319
491,0.02327608118444637,2.8193749140796016,0.004501459234063809,0.9657949651334052,0.14325882498335973,1928581220.9683175,5953551962.0393715,6853055521.320192
492,0.04147875340147385,0.2740318569660254,0.006752989483173305,0.33649892849840546,0.3062820740224946,1039658063.8511769,1699853535.2435799,2248581882.4887733
493,0.007036315845739606,2.2983875275856462,0.003358556649824221,0.3199091966038138,0.001,1138821131.611116,2638328402.366264,4405413568.82308
494,0.02019800681512467,1.5403454367318907,0.003275887494305449,0.7954044918237805,0.001,1387309635.6833448,4345888908.402439,5707831364.975685
495,0.05091289733912841,2.026876977803573,0.003565556077250632,0.001,0.18002820538586348,1015257669.7670557,1406035596.5061085,1610279292.9506683
496,0.001,2.0144970943977976,0.007575988326815695,0.2601259354289051,0.13079772459953598,1095666077.0517673,2281217751.1680593,3347928840.1910415
497,0.001,1.847584059712103,0.0046109366251776765,0.3561197646199319,0.04245298440068516,1165082812.2966166,2909213654.466496,4187527473.0901885
498,0.04208095631877762,0.782576628110633,0.006863074966651505,0.001,0.001,1022327686.5251807,1409415340.2672188,1589537661.9547117
499,0.010319118251165492,0.8760200957944329,0.0010957884919698302,0.13594986455728006,0.13422249231822733,1048040111.8137746,1559587224.6105847,1900100995.7972143
